year,month,site_code,product_code,predicted_value
2019,10,C2061,AS27132,7.0
2019,10,C2061,AS27000,11.0
2019,10,C2061,AS27138,7.0
2019,10,C2061,AS27133,27.0
2019,10,C2056,AS46000,4.0
2019,10,C2056,AS17005,16.0
2019,10,C2056,AS27134,20.0
2019,10,C2056,AS27132,16.0
2019,10,C2056,AS27000,87.0
2019,10,C2056,AS27137,16.0
2019,10,C2056,AS27138,16.0
2019,10,C2056,AS27133,51.0
2019,11,C2056,AS46000,4.0
2019,11,C2056,AS17005,16.0
2019,11,C2056,AS27134,20.0
2019,11,C2056,AS27132,16.0
2019,11,C2056,AS27000,87.0
2019,11,C2056,AS27139,3.0
2019,11,C2056,AS27137,16.0
2019,11,C2056,AS27138,16.0
2019,11,C2056,AS27133,51.0
2019,11,C2061,AS27132,7.0
2019,11,C2061,AS27000,11.0
2019,11,C2061,AS27138,7.0
2019,11,C2061,AS27133,27.0
2019,12,C2061,AS27132,7.0
2019,12,C2061,AS27000,11.0
2019,12,C2061,AS27138,7.0
2019,12,C2061,AS27133,27.0
2019,12,C2056,AS46000,4.0
2019,12,C2056,AS17005,16.0
2019,12,C2056,AS27134,20.0
2019,12,C2056,AS27132,16.0
2019,12,C2056,AS27000,87.0
2019,12,C2056,AS27139,3.0
2019,12,C2056,AS27137,16.0
2019,12,C2056,AS27138,16.0
2019,12,C2056,AS27133,51.0
2019,10,C1092,AS21126,1.0
2019,10,C1092,AS46000,15.0
2019,10,C1092,AS27134,39.0
2019,10,C1092,AS27132,5.0
2019,10,C1092,AS27000,15.0
2019,10,C1092,AS27139,4.0
2019,10,C1092,AS27137,5.0
2019,10,C1092,AS27133,76.0
2019,11,C1092,AS21126,1.0
2019,11,C1092,AS46000,15.0
2019,11,C1092,AS27134,39.0
2019,11,C1092,AS27132,5.0
2019,11,C1092,AS27000,15.0
2019,11,C1092,AS27139,4.0
2019,11,C1092,AS27137,5.0
2019,11,C1092,AS27133,76.0
2019,12,C1092,AS21126,1.0
2019,12,C1092,AS46000,15.0
2019,12,C1092,AS27134,39.0
2019,12,C1092,AS27132,5.0
2019,12,C1092,AS27000,15.0
2019,12,C1092,AS27139,4.0
2019,12,C1092,AS27137,5.0
2019,12,C1092,AS27133,76.0
2019,10,C3013,AS21126,2.0
2019,10,C3013,AS46000,8.0
2019,10,C3013,AS27134,7.0
2019,10,C3013,AS27132,7.0
2019,10,C3013,AS27000,11.0
2019,10,C3013,AS27137,7.0
2019,10,C3013,AS27138,7.0
2019,10,C3013,AS27133,20.0
2019,11,C3013,AS21126,2.0
2019,11,C3013,AS46000,8.0
2019,11,C3013,AS27134,7.0
2019,11,C3013,AS27132,7.0
2019,11,C3013,AS27000,11.0
2019,11,C3013,AS27137,7.0
2019,11,C3013,AS27138,7.0
2019,11,C3013,AS27133,20.0
2019,12,C3013,AS21126,2.0
2019,12,C3013,AS46000,8.0
2019,12,C3013,AS27134,7.0
2019,12,C3013,AS27132,7.0
2019,12,C3013,AS27000,11.0
2019,12,C3013,AS27137,7.0
2019,12,C3013,AS27138,7.0
2019,12,C3013,AS27133,20.0
2019,10,C2127,AS21126,3.0
2019,10,C2127,AS42018,9.0
2019,10,C2127,AS27134,43.0
2019,10,C2127,AS27132,9.0
2019,10,C2127,AS27000,7.0
2019,10,C2127,AS27139,1.0
2019,10,C2127,AS27137,9.0
2019,10,C2127,AS27138,9.0
2019,10,C2127,AS27133,66.0
2019,10,C3043,AS27134,7.0
2019,10,C3043,AS27137,3.0
2019,10,C3043,AS27138,3.0
2019,10,C3043,AS27133,10.0
2019,10,C3018,AS27134,5.0
2019,10,C3018,AS27132,4.0
2019,10,C3018,AS27000,3.0
2019,10,C3018,AS27137,4.0
2019,10,C3018,AS27133,32.0
2019,10,C3021,AS27132,5.0
2019,10,C3021,AS27000,5.0
2019,10,C3021,AS27137,5.0
2019,10,C3021,AS27138,5.0
2019,10,C3021,AS27133,3.0
2019,10,C3016,AS27134,3.0
2019,10,C3016,AS27132,4.0
2019,10,C3016,AS27000,2.0
2019,10,C3016,AS27137,4.0
2019,10,C3016,AS27133,30.0
2019,11,C3043,AS27134,7.0
2019,11,C3043,AS27137,3.0
2019,11,C3043,AS27138,3.0
2019,11,C3043,AS27133,10.0
2019,11,C2127,AS21126,3.0
2019,11,C2127,AS42018,9.0
2019,11,C2127,AS27134,43.0
2019,11,C2127,AS27132,9.0
2019,11,C2127,AS27000,7.0
2019,11,C2127,AS27139,1.0
2019,11,C2127,AS27137,9.0
2019,11,C2127,AS27138,9.0
2019,11,C2127,AS27133,66.0
2019,11,C3021,AS27132,5.0
2019,11,C3021,AS27000,5.0
2019,11,C3021,AS27137,5.0
2019,11,C3021,AS27138,5.0
2019,11,C3021,AS27133,3.0
2019,11,C3016,AS27134,3.0
2019,11,C3016,AS27132,4.0
2019,11,C3016,AS27000,2.0
2019,11,C3016,AS27137,4.0
2019,11,C3016,AS27133,30.0
2019,11,C3018,AS27134,5.0
2019,11,C3018,AS27132,4.0
2019,11,C3018,AS27000,3.0
2019,11,C3018,AS27137,4.0
2019,11,C3018,AS27133,32.0
2019,12,C3021,AS27132,5.0
2019,12,C3021,AS27000,5.0
2019,12,C3021,AS27137,5.0
2019,12,C3021,AS27138,5.0
2019,12,C3021,AS27133,3.0
2019,12,C3018,AS27134,5.0
2019,12,C3018,AS27132,4.0
2019,12,C3018,AS27000,3.0
2019,12,C3018,AS27137,4.0
2019,12,C3018,AS27133,32.0
2019,12,C2127,AS21126,3.0
2019,12,C2127,AS42018,9.0
2019,12,C2127,AS27134,43.0
2019,12,C2127,AS27132,9.0
2019,12,C2127,AS27000,7.0
2019,12,C2127,AS27139,1.0
2019,12,C2127,AS27137,9.0
2019,12,C2127,AS27138,9.0
2019,12,C2127,AS27133,66.0
2019,12,C3016,AS27134,3.0
2019,12,C3016,AS27132,4.0
2019,12,C3016,AS27000,2.0
2019,12,C3016,AS27137,4.0
2019,12,C3016,AS27133,30.0
2019,12,C3043,AS21126,0.0
2019,12,C3043,AS27134,7.0
2019,12,C3043,AS27137,3.0
2019,12,C3043,AS27138,3.0
2019,10,C5020,AS46000,1.0
2019,10,C5020,AS27134,4.0
2019,10,C5020,AS27000,9.0
2019,10,C5020,AS27137,5.0
2019,10,C5020,AS27138,5.0
2019,10,C5020,AS27133,25.0
2019,11,C5020,AS46000,1.0
2019,11,C5020,AS27134,4.0
2019,11,C5020,AS27000,9.0
2019,11,C5020,AS27137,5.0
2019,11,C5020,AS27138,5.0
2019,11,C5020,AS27133,25.0
2019,12,C5020,AS46000,1.0
2019,12,C5020,AS27134,4.0
2019,12,C5020,AS27000,9.0
2019,12,C5020,AS27137,5.0
2019,12,C5020,AS27138,5.0
2019,12,C5020,AS27133,25.0
2019,10,C1035,AS46000,18.0
2019,10,C1035,AS27134,5.0
2019,10,C1035,AS27132,4.0
2019,10,C1035,AS27000,11.0
2019,10,C1035,AS27137,4.0
2019,10,C1035,AS27138,4.0
2019,10,C1035,AS27133,27.0
2019,10,C1058,AS21126,1.0
2019,10,C1058,AS27000,1.0
2019,10,C1058,AS27137,4.0
2019,10,C1030,AS42018,5.0
2019,10,C1030,AS21126,1.0
2019,10,C1030,AS46000,2.0
2019,10,C1030,AS17005,5.0
2019,10,C1030,AS27134,2.0
2019,10,C1030,AS27132,5.0
2019,10,C1030,AS27000,59.0
2019,10,C1030,AS27139,1.0
2019,10,C1030,AS27137,5.0
2019,10,C1030,AS27138,5.0
2019,10,C1030,AS27133,24.0
2019,10,C1094,AS27000,101.0
2019,10,C1094,AS27137,13.0
2019,10,C1094,AS27138,13.0
2019,10,C1069,AS42018,7.0
2019,10,C1069,AS27134,3.0
2019,10,C1069,AS27132,7.0
2019,10,C1069,AS27000,73.0
2019,10,C1069,AS27137,7.0
2019,10,C1069,AS27138,7.0
2019,10,C1069,AS27133,46.0
2019,10,C1027,AS21126,1.0
2019,10,C1027,AS42018,4.0
2019,10,C1027,AS46000,1.0
2019,10,C1027,AS17005,4.0
2019,10,C1027,AS27134,10.0
2019,10,C1027,AS27132,4.0
2019,10,C1027,AS27000,33.0
2019,10,C1027,AS27137,4.0
2019,10,C1027,AS27138,4.0
2019,10,C1027,AS27133,30.0
2019,10,C1024,AS46000,12.0
2019,10,C1024,AS17005,9.0
2019,10,C1024,AS27134,41.0
2019,10,C1024,AS27132,9.0
2019,10,C1024,AS27000,587.0
2019,10,C1024,AS27137,9.0
2019,10,C1024,AS27138,9.0
2019,10,C1024,AS27133,89.0
2019,10,C1101,AS27134,6.0
2019,10,C1101,AS27132,4.0
2019,10,C1101,AS27000,13.0
2019,10,C1101,AS27137,4.0
2019,10,C1101,AS27138,4.0
2019,10,C1101,AS27133,17.0
2019,10,C1015,AS42018,3.0
2019,10,C1015,AS21126,1.0
2019,10,C1015,AS46000,24.0
2019,10,C1015,AS17005,3.0
2019,10,C1015,AS27134,7.0
2019,10,C1015,AS27132,3.0
2019,10,C1015,AS27000,16.0
2019,10,C1015,AS27139,1.0
2019,10,C1015,AS27137,3.0
2019,10,C1015,AS27138,3.0
2019,10,C1015,AS27133,14.0
2019,11,C1035,AS46000,18.0
2019,11,C1035,AS27134,5.0
2019,11,C1035,AS27132,4.0
2019,11,C1035,AS27000,11.0
2019,11,C1035,AS27137,4.0
2019,11,C1035,AS27138,4.0
2019,11,C1035,AS27133,27.0
2019,11,C1094,AS27000,101.0
2019,11,C1094,AS27137,13.0
2019,11,C1094,AS27138,13.0
2019,11,C1027,AS42018,4.0
2019,11,C1027,AS21126,1.0
2019,11,C1027,AS46000,1.0
2019,11,C1027,AS17005,4.0
2019,11,C1027,AS27134,10.0
2019,11,C1027,AS27132,4.0
2019,11,C1027,AS27000,33.0
2019,11,C1027,AS27137,4.0
2019,11,C1027,AS27138,4.0
2019,11,C1027,AS27133,30.0
2019,11,C1015,AS21126,1.0
2019,11,C1015,AS42018,3.0
2019,11,C1015,AS46000,24.0
2019,11,C1015,AS17005,3.0
2019,11,C1015,AS27134,7.0
2019,11,C1015,AS27132,3.0
2019,11,C1015,AS27000,16.0
2019,11,C1015,AS27139,1.0
2019,11,C1015,AS27137,3.0
2019,11,C1015,AS27138,3.0
2019,11,C1015,AS27133,14.0
2019,11,C1058,AS21126,1.0
2019,11,C1058,AS27000,1.0
2019,11,C1058,AS27137,4.0
2019,11,C1030,AS42018,5.0
2019,11,C1030,AS21126,1.0
2019,11,C1030,AS46000,2.0
2019,11,C1030,AS17005,5.0
2019,11,C1030,AS27134,2.0
2019,11,C1030,AS27132,5.0
2019,11,C1030,AS27000,59.0
2019,11,C1030,AS27139,1.0
2019,11,C1030,AS27137,5.0
2019,11,C1030,AS27138,5.0
2019,11,C1030,AS27133,24.0
2019,11,C1101,AS27134,6.0
2019,11,C1101,AS27132,4.0
2019,11,C1101,AS27000,13.0
2019,11,C1101,AS27137,4.0
2019,11,C1101,AS27138,4.0
2019,11,C1101,AS27133,17.0
2019,11,C1069,AS42018,7.0
2019,11,C1069,AS27134,3.0
2019,11,C1069,AS27132,7.0
2019,11,C1069,AS27000,73.0
2019,11,C1069,AS27137,7.0
2019,11,C1069,AS27138,7.0
2019,11,C1069,AS27133,46.0
2019,11,C1024,AS46000,12.0
2019,11,C1024,AS17005,9.0
2019,11,C1024,AS27134,41.0
2019,11,C1024,AS27132,9.0
2019,11,C1024,AS27000,587.0
2019,11,C1024,AS27137,9.0
2019,11,C1024,AS27138,9.0
2019,11,C1024,AS27133,89.0
2019,12,C1035,AS46000,18.0
2019,12,C1035,AS27134,5.0
2019,12,C1035,AS27132,4.0
2019,12,C1035,AS27000,11.0
2019,12,C1035,AS27137,4.0
2019,12,C1035,AS27138,4.0
2019,12,C1035,AS27133,27.0
2019,12,C1015,AS42018,3.0
2019,12,C1015,AS21126,1.0
2019,12,C1015,AS46000,24.0
2019,12,C1015,AS17005,3.0
2019,12,C1015,AS27134,7.0
2019,12,C1015,AS27132,3.0
2019,12,C1015,AS27000,16.0
2019,12,C1015,AS27139,1.0
2019,12,C1015,AS27137,3.0
2019,12,C1015,AS27138,3.0
2019,12,C1015,AS27133,14.0
2019,12,C1069,AS42018,7.0
2019,12,C1069,AS27134,3.0
2019,12,C1069,AS27132,7.0
2019,12,C1069,AS27000,73.0
2019,12,C1069,AS27137,7.0
2019,12,C1069,AS27138,7.0
2019,12,C1069,AS27133,46.0
2019,12,C1030,AS21126,1.0
2019,12,C1030,AS42018,5.0
2019,12,C1030,AS46000,2.0
2019,12,C1030,AS17005,5.0
2019,12,C1030,AS27134,2.0
2019,12,C1030,AS27132,5.0
2019,12,C1030,AS27000,59.0
2019,12,C1030,AS27139,1.0
2019,12,C1030,AS27137,5.0
2019,12,C1030,AS27138,5.0
2019,12,C1030,AS27133,24.0
2019,12,C1058,AS21126,1.0
2019,12,C1058,AS27000,1.0
2019,12,C1058,AS27137,4.0
2019,12,C1024,AS21126,2.0
2019,12,C1024,AS46000,12.0
2019,12,C1024,AS17005,9.0
2019,12,C1024,AS27134,41.0
2019,12,C1024,AS27132,9.0
2019,12,C1024,AS27000,587.0
2019,12,C1024,AS27137,9.0
2019,12,C1024,AS27138,9.0
2019,12,C1024,AS27133,89.0
2019,12,C1101,AS27134,6.0
2019,12,C1101,AS27132,4.0
2019,12,C1101,AS27000,13.0
2019,12,C1101,AS27137,4.0
2019,12,C1101,AS27138,4.0
2019,12,C1101,AS27133,17.0
2019,12,C1027,AS42018,4.0
2019,12,C1027,AS21126,1.0
2019,12,C1027,AS46000,1.0
2019,12,C1027,AS17005,4.0
2019,12,C1027,AS27134,10.0
2019,12,C1027,AS27132,4.0
2019,12,C1027,AS27000,33.0
2019,12,C1027,AS27137,4.0
2019,12,C1027,AS27138,4.0
2019,12,C1027,AS27133,30.0
2019,12,C1094,AS27000,101.0
2019,12,C1094,AS27137,13.0
2019,12,C1094,AS27138,13.0
2019,10,C2059,AS27000,14.0
2019,10,C2059,AS27137,8.0
2019,10,C2059,AS27138,8.0
2019,10,C2059,AS27133,33.0
2019,11,C2059,AS27000,14.0
2019,11,C2059,AS27137,8.0
2019,11,C2059,AS27138,8.0
2019,11,C2059,AS27133,33.0
2019,12,C2059,AS27000,14.0
2019,12,C2059,AS27137,8.0
2019,12,C2059,AS27138,8.0
2019,12,C2059,AS27133,33.0
2019,10,C5001,AS27134,23.0
2019,10,C5001,AS27000,10.0
2019,10,C5001,AS27137,14.0
2019,10,C5001,AS27138,14.0
2019,10,C5001,AS27133,42.0
2019,11,C5001,AS27134,23.0
2019,11,C5001,AS27000,10.0
2019,11,C5001,AS27137,14.0
2019,11,C5001,AS27138,14.0
2019,11,C5001,AS27133,42.0
2019,12,C5001,AS27134,23.0
2019,12,C5001,AS27000,10.0
2019,12,C5001,AS27137,14.0
2019,12,C5001,AS27138,14.0
2019,12,C5001,AS27133,42.0
2019,10,C3017,AS46000,22.0
2019,10,C3017,AS27134,4.0
2019,10,C3017,AS27000,28.0
2019,10,C3017,AS27137,6.0
2019,10,C3017,AS27138,6.0
2019,10,C3017,AS27133,41.0
2019,11,C3017,AS46000,22.0
2019,11,C3017,AS27134,4.0
2019,11,C3017,AS27000,28.0
2019,11,C3017,AS27137,6.0
2019,11,C3017,AS27138,6.0
2019,11,C3017,AS27133,41.0
2019,12,C3017,AS46000,22.0
2019,12,C3017,AS27134,4.0
2019,12,C3017,AS27000,28.0
2019,12,C3017,AS27137,6.0
2019,12,C3017,AS27138,6.0
2019,12,C3017,AS27133,41.0
2019,10,C4022,AS21126,1.0
2019,10,C4022,AS27134,7.0
2019,10,C4022,AS27132,2.0
2019,10,C4022,AS27000,5.0
2019,10,C4022,AS27139,1.0
2019,10,C4022,AS27137,2.0
2019,10,C4022,AS27138,2.0
2019,10,C4022,AS27133,25.0
2019,11,C4022,AS21126,1.0
2019,11,C4022,AS27134,7.0
2019,11,C4022,AS27132,2.0
2019,11,C4022,AS27000,5.0
2019,11,C4022,AS27139,1.0
2019,11,C4022,AS27137,2.0
2019,11,C4022,AS27138,2.0
2019,11,C4022,AS27133,25.0
2019,12,C4022,AS21126,1.0
2019,12,C4022,AS27134,7.0
2019,12,C4022,AS27132,2.0
2019,12,C4022,AS27000,5.0
2019,12,C4022,AS27139,1.0
2019,12,C4022,AS27137,2.0
2019,12,C4022,AS27138,2.0
2019,12,C4022,AS27133,25.0
2019,10,C5066,AS27137,4.0
2019,10,C5066,AS27138,4.0
2019,10,C5066,AS27133,22.0
2019,11,C5066,AS27137,4.0
2019,11,C5066,AS27138,4.0
2019,11,C5066,AS27133,22.0
2019,12,C5066,AS27137,4.0
2019,12,C5066,AS27138,4.0
2019,12,C5066,AS27133,22.0
2019,10,C4003,AS46000,3.0
2019,10,C4003,AS27137,2.0
2019,10,C4003,AS27133,21.0
2019,11,C4003,AS46000,3.0
2019,11,C4003,AS27137,2.0
2019,11,C4003,AS27133,21.0
2019,12,C4003,AS46000,3.0
2019,12,C4003,AS27137,2.0
2019,12,C4003,AS27133,21.0
2019,10,C3022,AS27000,6.0
2019,10,C3022,AS27137,6.0
2019,10,C3022,AS27138,6.0
2019,10,C3022,AS27133,17.0
2019,10,C3019,AS27134,4.0
2019,10,C3019,AS27000,10.0
2019,10,C3019,AS27137,7.0
2019,10,C3019,AS27138,7.0
2019,10,C3019,AS27133,84.0
2019,11,C3019,AS27134,4.0
2019,11,C3019,AS27000,10.0
2019,11,C3019,AS27137,7.0
2019,11,C3019,AS27138,7.0
2019,11,C3019,AS27133,84.0
2019,11,C3022,AS27000,6.0
2019,11,C3022,AS27137,6.0
2019,11,C3022,AS27138,6.0
2019,11,C3022,AS27133,17.0
2019,12,C3019,AS21126,4.0
2019,12,C3019,AS27134,4.0
2019,12,C3019,AS27000,10.0
2019,12,C3019,AS27137,7.0
2019,12,C3019,AS27138,7.0
2019,12,C3019,AS27133,84.0
2019,12,C3022,AS27000,6.0
2019,12,C3022,AS27137,6.0
2019,12,C3022,AS27138,6.0
2019,12,C3022,AS27133,17.0
2019,10,C5003,AS27000,11.0
2019,10,C5003,AS27137,20.0
2019,10,C5003,AS27138,20.0
2019,10,C5003,AS27133,41.0
2019,10,C5063,AS46000,4.0
2019,10,C5063,AS17005,2.0
2019,10,C5063,AS27134,4.0
2019,10,C5063,AS27000,3.0
2019,10,C5063,AS27137,2.0
2019,10,C5063,AS27138,2.0
2019,10,C5063,AS27133,19.0
2019,11,C5063,AS46000,4.0
2019,11,C5063,AS17005,2.0
2019,11,C5063,AS27134,4.0
2019,11,C5063,AS27000,3.0
2019,11,C5063,AS27137,2.0
2019,11,C5063,AS27138,2.0
2019,11,C5063,AS27133,19.0
2019,11,C5003,AS27000,11.0
2019,11,C5003,AS27137,20.0
2019,11,C5003,AS27138,20.0
2019,11,C5003,AS27133,41.0
2019,12,C5003,AS27000,11.0
2019,12,C5003,AS27137,20.0
2019,12,C5003,AS27138,20.0
2019,12,C5003,AS27133,41.0
2019,12,C5063,AS46000,4.0
2019,12,C5063,AS17005,2.0
2019,12,C5063,AS27134,4.0
2019,12,C5063,AS27000,3.0
2019,12,C5063,AS27137,2.0
2019,12,C5063,AS27138,2.0
2019,12,C5063,AS27133,19.0
2019,10,C3020,AS42018,7.0
2019,10,C3020,AS21126,4.0
2019,10,C3020,AS27134,5.0
2019,10,C3020,AS27132,7.0
2019,10,C3020,AS27000,19.0
2019,10,C3020,AS27139,1.0
2019,10,C3020,AS27137,7.0
2019,10,C3020,AS27138,7.0
2019,10,C3020,AS27133,79.0
2019,10,C3001,AS21126,0.0
2019,10,C3001,AS27134,10.0
2019,10,C3001,AS27132,4.0
2019,10,C3001,AS27000,11.0
2019,10,C3001,AS27139,1.0
2019,10,C3001,AS27137,4.0
2019,10,C3001,AS27138,4.0
2019,10,C3001,AS27133,24.0
2019,11,C3020,AS42018,7.0
2019,11,C3020,AS21126,4.0
2019,11,C3020,AS27134,5.0
2019,11,C3020,AS27132,7.0
2019,11,C3020,AS27000,19.0
2019,11,C3020,AS27139,1.0
2019,11,C3020,AS27137,7.0
2019,11,C3020,AS27138,7.0
2019,11,C3020,AS27133,79.0
2019,11,C3001,AS21126,0.0
2019,11,C3001,AS27134,10.0
2019,11,C3001,AS27132,4.0
2019,11,C3001,AS27000,11.0
2019,11,C3001,AS27139,1.0
2019,11,C3001,AS27137,4.0
2019,11,C3001,AS27138,4.0
2019,11,C3001,AS27133,24.0
2019,12,C3020,AS42018,7.0
2019,12,C3020,AS21126,4.0
2019,12,C3020,AS27134,5.0
2019,12,C3020,AS27132,7.0
2019,12,C3020,AS27000,19.0
2019,12,C3020,AS27139,1.0
2019,12,C3020,AS27137,7.0
2019,12,C3020,AS27138,7.0
2019,12,C3020,AS27133,79.0
2019,12,C3001,AS21126,0.0
2019,12,C3001,AS27134,10.0
2019,12,C3001,AS27132,4.0
2019,12,C3001,AS27000,11.0
2019,12,C3001,AS27139,1.0
2019,12,C3001,AS27137,4.0
2019,12,C3001,AS27138,4.0
2019,12,C3001,AS27133,24.0
2019,10,C2060,AS46000,48.0
2019,10,C2060,AS27134,7.0
2019,10,C2060,AS27132,7.0
2019,10,C2060,AS27000,22.0
2019,10,C2060,AS27139,1.0
2019,10,C2060,AS27138,7.0
2019,10,C2060,AS27133,54.0
2019,11,C2060,AS21126,0.0
2019,11,C2060,AS46000,48.0
2019,11,C2060,AS27134,7.0
2019,11,C2060,AS27132,7.0
2019,11,C2060,AS27000,22.0
2019,11,C2060,AS27139,1.0
2019,11,C2060,AS27138,7.0
2019,11,C2060,AS27133,54.0
2019,12,C2060,AS21126,0.0
2019,12,C2060,AS46000,48.0
2019,12,C2060,AS27134,7.0
2019,12,C2060,AS27132,7.0
2019,12,C2060,AS27000,22.0
2019,12,C2060,AS27139,1.0
2019,12,C2060,AS27138,7.0
2019,12,C2060,AS27133,54.0
2019,10,C4025,AS21126,1.0
2019,10,C4025,AS27000,26.0
2019,10,C4025,AS27137,3.0
2019,10,C4025,AS27138,3.0
2019,10,C4025,AS27133,23.0
2019,11,C4025,AS21126,1.0
2019,11,C4025,AS27000,26.0
2019,11,C4025,AS27137,3.0
2019,11,C4025,AS27138,3.0
2019,11,C4025,AS27133,23.0
2019,12,C4025,AS21126,1.0
2019,12,C4025,AS27000,26.0
2019,12,C4025,AS27137,3.0
2019,12,C4025,AS27138,3.0
2019,12,C4025,AS27133,23.0
2019,10,C2062,AS42018,5.0
2019,10,C2062,AS27134,6.0
2019,10,C2062,AS27132,5.0
2019,10,C2062,AS27000,16.0
2019,10,C2062,AS27139,0.0
2019,10,C2062,AS27137,5.0
2019,10,C2062,AS27138,5.0
2019,10,C2062,AS27133,34.0
2019,11,C2062,AS42018,5.0
2019,11,C2062,AS27134,6.0
2019,11,C2062,AS27132,5.0
2019,11,C2062,AS27000,16.0
2019,11,C2062,AS27139,0.0
2019,11,C2062,AS27137,5.0
2019,11,C2062,AS27138,5.0
2019,11,C2062,AS27133,34.0
2019,12,C2062,AS42018,5.0
2019,12,C2062,AS27134,6.0
2019,12,C2062,AS27132,5.0
2019,12,C2062,AS27000,16.0
2019,12,C2062,AS27139,0.0
2019,12,C2062,AS27137,5.0
2019,12,C2062,AS27138,5.0
2019,12,C2062,AS27133,34.0
2019,10,C2214,AS27000,12.0
2019,10,C2214,AS27138,5.0
2019,10,C2214,AS27133,25.0
2019,10,C2007,AS21126,4.0
2019,10,C2007,AS27134,13.0
2019,10,C2007,AS27132,14.0
2019,10,C2007,AS27000,6.0
2019,10,C2007,AS27137,14.0
2019,10,C2007,AS27138,14.0
2019,10,C2007,AS27133,16.0
2019,11,C2007,AS21126,4.0
2019,11,C2007,AS27134,13.0
2019,11,C2007,AS27132,14.0
2019,11,C2007,AS27000,6.0
2019,11,C2007,AS27137,14.0
2019,11,C2007,AS27138,14.0
2019,11,C2007,AS27133,16.0
2019,11,C2214,AS27000,12.0
2019,11,C2214,AS27138,5.0
2019,11,C2214,AS27133,25.0
2019,12,C2214,AS27000,12.0
2019,12,C2214,AS27138,5.0
2019,12,C2214,AS27133,25.0
2019,12,C2007,AS21126,4.0
2019,12,C2007,AS27134,13.0
2019,12,C2007,AS27132,14.0
2019,12,C2007,AS27000,6.0
2019,12,C2007,AS27137,14.0
2019,12,C2007,AS27138,14.0
2019,12,C2007,AS27133,16.0
2019,10,C1095,AS21126,1.0
2019,10,C1095,AS27134,3.0
2019,10,C1095,AS27132,5.0
2019,10,C1095,AS27000,6.0
2019,10,C1095,AS27137,5.0
2019,10,C1095,AS27138,5.0
2019,10,C1095,AS27133,32.0
2019,11,C1095,AS21126,1.0
2019,11,C1095,AS27134,3.0
2019,11,C1095,AS27132,5.0
2019,11,C1095,AS27000,6.0
2019,11,C1095,AS27137,5.0
2019,11,C1095,AS27138,5.0
2019,11,C1095,AS27133,32.0
2019,12,C1095,AS21126,1.0
2019,12,C1095,AS27134,3.0
2019,12,C1095,AS27132,5.0
2019,12,C1095,AS27000,6.0
2019,12,C1095,AS27137,5.0
2019,12,C1095,AS27138,5.0
2019,12,C1095,AS27133,32.0
2019,10,C2008,AS46000,22.0
2019,10,C2008,AS27132,10.0
2019,10,C2008,AS27000,1.0
2019,10,C2008,AS27137,10.0
2019,10,C2008,AS27138,10.0
2019,10,C2008,AS27133,7.0
2019,10,C2041,AS27132,7.0
2019,10,C2041,AS27000,11.0
2019,10,C2041,AS27137,7.0
2019,10,C2041,AS27138,7.0
2019,10,C2041,AS27133,37.0
2019,11,C2041,AS27132,7.0
2019,11,C2041,AS27000,11.0
2019,11,C2041,AS27137,7.0
2019,11,C2041,AS27138,7.0
2019,11,C2041,AS27133,37.0
2019,11,C2008,AS46000,22.0
2019,11,C2008,AS27132,10.0
2019,11,C2008,AS27000,1.0
2019,11,C2008,AS27137,10.0
2019,11,C2008,AS27138,10.0
2019,11,C2008,AS27133,7.0
2019,12,C2008,AS46000,22.0
2019,12,C2008,AS27132,10.0
2019,12,C2008,AS27000,1.0
2019,12,C2008,AS27137,10.0
2019,12,C2008,AS27138,10.0
2019,12,C2008,AS27133,7.0
2019,12,C2041,AS27132,7.0
2019,12,C2041,AS27000,11.0
2019,12,C2041,AS27137,7.0
2019,12,C2041,AS27138,7.0
2019,12,C2041,AS27133,37.0
2019,10,C1098,AS27134,8.0
2019,10,C1098,AS27132,5.0
2019,10,C1098,AS27000,16.0
2019,10,C1098,AS27139,1.0
2019,10,C1098,AS27137,5.0
2019,10,C1098,AS27138,5.0
2019,10,C1098,AS27133,30.0
2019,11,C1098,AS27134,8.0
2019,11,C1098,AS27132,5.0
2019,11,C1098,AS27000,16.0
2019,11,C1098,AS27139,1.0
2019,11,C1098,AS27137,5.0
2019,11,C1098,AS27138,5.0
2019,11,C1098,AS27133,30.0
2019,12,C1098,AS27134,8.0
2019,12,C1098,AS27132,5.0
2019,12,C1098,AS27000,16.0
2019,12,C1098,AS27139,1.0
2019,12,C1098,AS27137,5.0
2019,12,C1098,AS27138,5.0
2019,12,C1098,AS27133,30.0
2019,10,C2063,AS27134,20.0
2019,10,C2063,AS27132,15.0
2019,10,C2063,AS27000,29.0
2019,10,C2063,AS27137,15.0
2019,10,C2063,AS27138,15.0
2019,10,C2063,AS27133,102.0
2019,11,C2063,AS27134,20.0
2019,11,C2063,AS27132,15.0
2019,11,C2063,AS27000,29.0
2019,11,C2063,AS27137,15.0
2019,11,C2063,AS27138,15.0
2019,11,C2063,AS27133,102.0
2019,12,C2063,AS27134,20.0
2019,12,C2063,AS27132,15.0
2019,12,C2063,AS27000,29.0
2019,12,C2063,AS27137,15.0
2019,12,C2063,AS27138,15.0
2019,12,C2063,AS27133,102.0
2019,10,C2015,AS21126,1.0
2019,10,C2015,AS27134,6.0
2019,10,C2015,AS27000,4.0
2019,10,C2015,AS27139,1.0
2019,10,C2015,AS27137,5.0
